0,10.63777
0,10.82341
0,11.30075
0,10.74148
0,10.72691
0,11.341371
0,10.75854
0,11.351331
0,11.37184
0,11.30712
0,10.67495
0,10.69489
0,11.03388
0,10.534639
0,11.06307
0,11.09775
0,10.546089
0,11.08377
0,10.702609
0,10.94128
0,11.25009
0,10.88021
0,10.69901
0,11.36245
0,10.57148
0,11.508241
0,10.946729
0,11.151841
0,10.89301
0,10.769529
0,11.01066
0,10.80068
0,11.336549
0,11.17144
0,11.17349
0,11.111821
0,11.357381
0,10.77092
0,11.59906
0,11.26087
0,10.876419
0,11.344549
0,11.03406
0,10.50586
0,11.06423
0,11.01977
0,11.06531
0,11.25295
0,10.891681
0,10.66403
0,11.17624
0,11.02145
0,10.781469
0,10.92082
0,10.753221
0,10.954769
0,10.55494
0,11.035509
0,11.18606
0,11.23595
0,10.96474
0,10.62277
0,11.45893
0,11.34854
0,11.536469
0,11.0997
0,11.188081
0,11.32473
0,10.92494
0,11.576329
0,11.472119
0,10.556849
0,10.772189
0,11.05162
0,11.449369
0,11.065261
0,11.51004
0,11.39327
0,11.59437
0,10.584459
0,11.07535
0,11.02003
0,11.03082
0,11.446929
0,11.3176
0,10.60408
0,10.944459
0,10.75286
0,11.15357
0,11.36279
0,11.58091
0,11.10968
0,10.72529
0,11.0571
0,11.148721
0,11.636
0,10.786749
0,11.21068
0,11.10291
0,11.271609
0,11.150371
0,10.776269
0,10.669281
0,11.18637
0,11.04426
0,11.433589
0,11.064509
0,10.7205
0,11.25887
0,11.123971
0,10.864201
0,10.88356
0,11.09946
0,11.022921
0,11.60971
0,10.55119
0,11.454729
0,10.50735
0,10.55599
0,11.53846
0,11.26086
0,10.68849
0,10.88635
0,10.67242
0,11.06853
0,11.329821
0,11.622371
0,10.71707
0,11.211381
0,10.97158
0,11.563331
0,11.0838
0,10.86482
0,11.43828
0,11.165061
0,10.55846
0,11.35585
0,11.37426
0,10.85061
0,11.063961
0,11.31593
0,10.53224
0,11.14472
0,11.067961
0,10.58877
0,10.62983
0,10.861911
0,10.79563
0,10.725301
0,10.930969
0,10.611701
0,10.81497
0,11.19678
0,11.38915
0,11.434989
0,10.55554
0,10.572929
0,11.2078
0,11.04499
0,11.50599
0,11.13086
0,10.845281
0,11.02044
0,11.02215
0,10.899489
0,11.19058
0,10.95863
0,11.368711
0,11.33195
0,11.18983
0,10.88123
0,11.308841
0,11.53624
0,10.74532
0,11.11421
0,11.18766
0,11.07731
0,11.16751
0,11.499609
0,11.26578
0,11.60789
0,10.570549
0,11.00081
0,10.87539
0,10.926209
0,11.18877
0,11.34117
0,10.80786
0,11.24892
0,10.71954
0,10.784069
0,10.78476
0,11.14787
0,11.20482
0,10.50389
0,11.54223
0,10.93193
0,11.09701
0,10.66853
0,11.393781
0,11.09801
0,10.716689
0,10.78436
0,11.39411
0,11.38239
0,11.726509
0,11.2672
0,11.21594
0,10.72412
0,10.92277
0,11.07204
0,10.874569
0,10.7497
0,11.01016
0,11.286019
0,11.21848
0,11.08885
0,11.403409
0,10.949419
0,11.439439
0,11.1264
0,11.10381
0,11.00692
0,11.39185
0,11.37877
0,11.09479
0,11.26156
0,11.31444
0,11.07827
0,11.120131
0,11.20682
0,11.00187
0,10.57368
0,10.63777
0,11.00668
0,11.34468
0,10.949109
0,10.50904
0,11.2075
0,11.0191
0,11.163851
0,10.834629
0,10.9852
0,10.80773
0,11.33372
0,11.09216
0,10.789249
0,11.079289
0,11.1703
0,11.28111
0,10.98086
0,11.41066
0,10.67688
0,11.13766
0,10.561331
0,11.05058
0,11.20104
0,11.221241
0,11.25035
0,11.21833
0,10.99103
0,11.065301
0,11.123201
0,11.38902
0,11.34148
0,10.569429
0,11.26146
0,11.117761
0,10.770429
0,10.67991
0,11.002049
0,10.698171
0,11.37486
0,11.63291
0,11.31478
0,10.693321
0,10.82277
0,10.7899
0,11.125181
0,10.625171
0,10.650041
0,10.8362
0,11.53106
0,10.644429
0,11.58195
0,11.25856
0,10.824409
0,10.9503
0,11.13367
0,11.31319
0,11.04855
0,11.34616
0,11.11295
0,10.681251
0,11.07058
0,10.69725
0,11.47827
0,11.08327
0,11.46151
0,11.128331
0,10.610101
0,10.61605
0,10.83807
0,10.803161
0,10.647201
0,11.01046
0,10.87037
0,10.99095
0,10.68851
0,11.17161
0,11.25052
0,10.516529
0,10.69604
0,10.577169
0,11.08506
0,11.02089
0,11.554609
0,10.973989
0,10.772129
0,10.7429
0,10.9807
0,11.33927
0,10.77862
0,11.2783
0,11.476428
0,11.173301
0,10.68268
0,11.50098
0,11.37108
0,10.65674
0,11.25974
0,11.02217
0,11.25879
0,10.844429
0,11.49319
0,11.414579
0,10.621551
0,11.021181
0,11.16625
0,11.411409
0,11.38797
0,10.7979
0,10.939109
0,10.551291
0,11.282869
0,11.321971
0,11.21142
0,10.944119
0,10.5401
0,11.18364
0,11.35614
0,10.84579
0,11.253881
0,11.312901
0,10.60957
0,10.72143
0,10.76913
0,11.25571
0,11.07358
0,10.668651
0,10.704619
0,11.21987
0,10.564509
0,11.05693
0,11.19623
0,10.50414
0,11.30002
0,11.0004
0,11.21018
0,11.04167
0,11.279109
0,10.83732
0,11.188721
0,11.24712
0,11.50159
0,11.158481
0,11.01246
0,10.52305
0,10.50499
0,11.44092
0,11.24786
0,11.14683
0,11.31617
0,11.27868
0,10.997669
0,11.286389
0,10.632429
0,11.50426
0,10.55573
0,10.584589
0,11.09769
0,11.04374
0,10.59922
0,10.72639
0,11.45294
0,11.39019
0,11.416869
0,11.54988
0,11.00771
0,11.148821
0,10.55154
0,10.92456
0,11.193121
0,11.14297
0,11.376599
0,10.63068
0,11.43434
0,11.14285
0,11.02089
0,11.15481
0,10.58058
0,10.92902
0,11.07887
0,11.623631
0,11.0881
0,10.628561
0,11.65699
0,11.07027
0,10.64689
0,11.323271
0,10.677529
0,11.6664
0,10.543469
0,11.147921
0,11.37439
0,11.40099
0,11.20802
0,11.00932
0,11.113301
0,11.181141
0,10.79302
0,10.79432
0,10.67562
0,11.22782
0,11.54917
0,10.67319
0,11.28583
0,11.10708
0,10.754589
0,11.053391
0,11.00635
0,11.02281
0,10.935659
0,11.236428
0,11.65151
0,11.29234
0,10.87431
0,11.25638
0,10.80353
0,11.33157
0,11.21707
0,11.27328
0,11.685141
0,11.34018
0,11.383221
0,11.097429
0,10.64077
0,10.61749
0,10.96339
0,10.87133
0,11.23638
0,11.26708
0,10.73173
0,10.716459
0,10.625841
0,11.40592
0,11.17199
0,11.25162
0,11.26204
0,11.31676
0,11.2399
0,11.122941
0,10.86787
0,11.306629
0,11.074499
0,11.036889
0,10.992649
0,10.9539
0,10.727941
0,11.30505
0,11.13579
0,10.803821
0,11.2043
0,10.72033
0,11.41218
0,10.70986
0,10.990689
0,11.381961
0,11.334579
0,11.08168
0,11.40434
0,11.50068
0,11.1161
0,10.7788
0,10.89769
0,10.75817
0,10.92025
0,11.12445
0,11.05429
0,11.33682
0,11.35059
0,10.811221
0,10.75046
0,11.28074
0,11.158921
0,11.486479
0,11.56491
0,11.071
0,10.99104
0,11.34695
0,10.62635
0,10.959649
0,11.282029
0,11.321561
0,11.2358
0,10.974159
0,11.3497
0,11.35493
0,11.028521
0,10.979719
0,11.253221
0,11.33574
0,11.13466
0,10.60472
0,10.84219
0,11.621371
0,10.71593
0,11.739249
0,10.748489
0,11.41024
0,11.24004
0,10.50554
0,10.55486
0,11.4437
0,10.73926
0,11.366549
0,11.25919
0,11.439179
0,10.8327
0,10.79028
0,11.55101
0,11.26121
0,10.59879
0,10.87827
0,10.52093
0,10.54048
0,11.221251
0,11.08274
0,11.184
0,11.109361
0,10.63702
0,11.3499
0,10.886009
0,11.054729
0,11.11254
0,11.25144
0,11.453361
0,10.5716
0,10.50676
0,10.60966
0,11.12353
0,11.22233
0,10.89105
0,11.23888
0,11.542629
0,11.4293
0,10.906149
0,10.623541
0,10.579419
0,11.17895
0,10.628661
0,10.959929
0,11.027881
0,11.31503
0,11.470069
0,11.49882
0,10.665421
0,10.7961
0,10.966629
0,11.302361
0,10.537089
0,11.128731
0,11.08434
0,10.50302
0,11.32283
0,10.57278
0,10.948669
0,11.01556
0,10.86477
0,11.66747
0,11.329941
0,10.598081
0,11.575769
0,11.05527
0,11.01931
0,10.6351
0,11.21914
0,11.59843
0,10.51793
0,11.6745
0,11.386729
0,11.52052
0,11.268371
0,11.27527
0,11.232649
0,11.05608
0,11.162001
0,10.650701
0,11.19805
0,10.80757
0,10.647981
0,11.49101
0,11.55219
0,10.64472
0,11.598941
0,11.536408
0,10.53335
0,10.55911
0,11.38197
0,10.58089
0,11.444539
0,11.287069
0,11.46568
0,10.914189
0,11.59833
0,10.736629
0,11.31044
0,11.35746
0,10.88341
0,11.2104
0,11.23122
0,11.40178
0,10.89702
0,11.546679
0,11.40932
0,11.05508
0,11.036539
0,11.55923
0,11.32615
0,10.778419
0,10.691841
0,11.117301
0,11.19346
0,11.150341
0,11.01347
0,10.58433
0,11.36674
0,11.3915
0,11.13508
0,11.137321
0,11.00095
0,11.114861
0,11.02954
0,11.044
0,10.615061
0,10.59429
0,11.00525
0,11.210529
0,11.416129
0,11.18933
0,10.7666
0,11.286709
0,11.0148
0,11.344029
0,11.17083
0,11.0924
0,11.22789
0,11.263881
0,10.85977
0,10.58301
0,11.20184
0,11.491981
0,11.22774
0,11.35773
0,10.946508
0,11.058801
0,11.43891
0,10.96292
0,10.85648
0,10.772399
0,10.520161
0,10.579479
0,11.00569
0,11.05752
0,11.00632
0,11.122231
0,11.30081
0,11.18385
0,11.01065
0,11.19027
0,11.537049
0,10.56246
0,11.286609
0,10.53852
0,11.204469
0,11.33072
0,11.220449
0,11.1074
0,11.165961
0,10.7017
0,11.34904
0,11.37096
0,10.57878
0,11.121081
0,11.296129
0,10.846609
0,10.677381
0,11.31452
0,11.38911
0,10.834439
0,11.35662
0,11.34414
0,11.49088
0,10.868051
0,11.31789
0,10.74566
0,11.22937
0,11.044809
0,11.22859
0,10.70038
0,10.68014
0,10.883221
0,10.66259
0,10.92796
0,10.94098
0,11.33713
0,11.3196
0,11.339709
0,11.38768
0,11.24234
0,10.81299
0,11.40528
0,11.50794
0,11.03388
0,11.63337
0,10.902559
0,11.439419
0,11.25342
0,11.192921
0,11.369141
0,10.681841
0,11.077499
0,11.536099
0,10.696429
0,11.18551
0,11.249509
0,11.06573
0,11.249529
0,11.33466
0,10.65411
0,11.35749
0,11.21095
0,10.611801
0,10.50129
0,10.55562
0,10.972849
0,11.176629
0,10.84426
0,11.06523
0,11.225241
0,11.16563
0,11.611081
0,11.38478
0,10.78574
0,11.28588
0,11.321731
0,11.09595
0,10.770639
0,11.3736
0,10.7088
0,10.655271
0,11.33916
0,11.33702
0,10.68817
0,10.870429
0,11.00877
0,11.282889
0,10.51533
0,11.322741
0,11.621011
0,10.76523
0,11.15906
0,10.53982
0,10.744679
0,11.07593
0,11.470569
0,10.62667
0,10.63351
0,10.67098
0,10.761101
0,10.75007
0,10.85863
0,11.037469
0,10.782629
0,11.10921
0,11.13305
0,10.532789
0,11.036439
0,10.63835
0,10.99373
0,10.91819
0,10.729429
0,10.775789
0,11.2339
0,11.311931
0,10.786889
0,11.170489
